,Experiment,Participant_ID,Participant_Number,Trial_Number,Triplet_ID,Observation_Phase,Response_Phase,Atomic_Choice,Description,Symbol,Color_Fill,Color_Line,Avatar_Pic,Avatar_Type,Avatar_SO,Avatar,Choice,Cs,Co,Rs,Ro,As_OP,Ao_OP,Bs_OP,Bo_OP,As_RP,Ao_RP,Bs_RP,Bo_RP,Sure_Thing,PDS_Choice,PDO_Choice,OD_Choice,PDS_OP,PDO_OP,OD_A_OP,PDS_RP,PDO_RP,OD_A_RP,OD_B_OP,OD_B_RP,Absolute_Total_OP,Absolute_Total_RP,Choice_Degrees,A_Degrees,B_Degrees,Conflict_Pred_Sim,OD_Pred_Sim,Trial_order,Trial_order_segment,Triplet_Order,Vertical_Position,RightSideUpDown,Key_Press,Prediction,Prediction_RT,Betting_Choice,Betting_RT,Response_Combo,Prediction_Combo,Betting_Combo,Betting_Rationality,Betting_Probability,Subjective_Probability,Subjective_Prob_Range,Subjective_Prob_Bits,Catch,Caught,Instruction_Time,Instruction_Answers,Missed_Instruction_Qs,MM/DD/YYYY,Trust1,Trust2,Cheat,Donate
10043,2,4410aui,63,124,42,Helpful vs Selfish,Aligned,Selfish,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (5, 2) - Selfish<br>Reject:   (1, 4) - Helpful<br><br>Response Phase<br>Win-win vs Malicious:<br>Table A: (5, 5)<br>Table B: (1, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: -2, <br>Outcome Disparity: 3",diamond-cross,"hsla(296, 65%, 70%, 0.85)","hsla(296, 65%, 50%, 0.85)",Purple Circle,Competitive Avatar,"(1, -1)",3,1,5,2,1,4,1,4,5,2,5,5,1,1,2,4,-2,3,-4,2,-3,4,4,0,3,0,12,12,296.57,45.0,225.0,0.7795,0.5,159,10,3,"""00""",UU,AK,1,0.631,0,0.111,EO,OOO,HHH,1,0.0,0.5,"[1,1,1,1]",0,0,0,126,,0,03/29/2022,BCDA,BCDA,BCAD,ABCD
10044,2,4410aui,63,125,42,Helpful vs Selfish,Aligned,Selfish,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (5, 2) - Selfish<br>Reject:   (1, 4) - Helpful<br><br>Response Phase<br>Win-win vs Malicious:<br>Table A: (5, 5)<br>Table B: (1, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: -2, <br>Outcome Disparity: 3",diamond-cross,"hsla(296, 65%, 70%, 0.85)","hsla(296, 65%, 50%, 0.85)",Purple Circle,Competitive Avatar,"(1, -1)",3,1,5,2,1,4,1,4,5,2,5,5,1,1,3,4,-2,3,-4,2,-3,4,4,0,3,0,12,12,296.57,45.0,225.0,0.7795,0.5,96,6,2,"""00""",UU,AK,1,0.977,0,0.663,EO,OOO,HHH,1,0.0,0.5,"[1,1,1,1]",0,0,0,126,,0,03/29/2022,BCDA,BCDA,BCAD,ABCD
10045,2,4410aui,63,126,42,Helpful vs Selfish,Aligned,Selfish,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (5, 2) - Selfish<br>Reject:   (1, 4) - Helpful<br><br>Response Phase<br>Win-win vs Malicious:<br>Table A: (5, 5)<br>Table B: (1, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: -2, <br>Outcome Disparity: 3",diamond-cross,"hsla(296, 65%, 70%, 0.85)","hsla(296, 65%, 50%, 0.85)",Purple Circle,Competitive Avatar,"(1, -1)",3,1,5,2,1,4,1,4,5,2,5,5,1,1,4,4,-2,3,-4,2,-3,4,4,0,3,0,12,12,296.57,45.0,225.0,0.7795,0.5,35,3,1,"""11""",DD,ZK,1,0.981,0,0.093,EO,OOO,HHH,1,0.0,0.667,"[0,0,4,0]",2,0,0,126,,0,03/29/2022,BCDA,BCDA,BCAD,ABCD
10046,2,4410aui,63,127,43,Helpful vs Selfish,Borderline,Selfish,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (5, 2) - Selfish<br>Reject:   (1, 4) - Helpful<br><br>Response Phase<br>Benevolent vs Sadistic:<br>Table A: (3, 5)<br>Table B: (3, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: -2, <br>Outcome Disparity: 3",diamond,"hsla(296, 65%, 70%, 0.85)","hsla(296, 65%, 50%, 0.85)",Purple Circle,Competitive Avatar,"(1, -1)",3,1,5,2,1,4,1,4,5,2,3,5,3,1,2,4,-2,3,-4,2,-3,0,4,-2,3,2,12,12,296.57,90.0,270.0,0.8879,0.8333,135,9,3,"""11""",DD,ZK,1,0.976,0,0.132,EO,OOO,HHH,1,0.0,0.5,"[1,1,1,1]",0,0,0,126,,0,03/29/2022,BCDA,BCDA,BCAD,ABCD
10047,2,4410aui,63,128,43,Helpful vs Selfish,Borderline,Selfish,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (5, 2) - Selfish<br>Reject:   (1, 4) - Helpful<br><br>Response Phase<br>Benevolent vs Sadistic:<br>Table A: (3, 5)<br>Table B: (3, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: -2, <br>Outcome Disparity: 3",diamond,"hsla(296, 65%, 70%, 0.85)","hsla(296, 65%, 50%, 0.85)",Purple Circle,Competitive Avatar,"(1, -1)",3,1,5,2,1,4,1,4,5,2,3,5,3,1,3,4,-2,3,-4,2,-3,0,4,-2,3,2,12,12,296.57,90.0,270.0,0.8879,0.8333,78,5,1,"""11""",DD,ZK,1,0.715,0,0.175,EO,OOO,HHH,1,0.0,0.5,"[1,1,1,1]",0,0,0,126,,0,03/29/2022,BCDA,BCDA,BCAD,ABCD
10048,2,4410aui,63,129,43,Helpful vs Selfish,Borderline,Selfish,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (5, 2) - Selfish<br>Reject:   (1, 4) - Helpful<br><br>Response Phase<br>Benevolent vs Sadistic:<br>Table A: (3, 5)<br>Table B: (3, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: -2, <br>Outcome Disparity: 3",diamond,"hsla(296, 65%, 70%, 0.85)","hsla(296, 65%, 50%, 0.85)",Purple Circle,Competitive Avatar,"(1, -1)",3,1,5,2,1,4,1,4,5,2,3,5,3,1,4,4,-2,3,-4,2,-3,0,4,-2,3,2,12,12,296.57,90.0,270.0,0.8879,0.8333,82,6,2,"""00""",UU,AK,1,19.087,0,0.495,EO,OOO,HHH,1,0.0,0.667,"[0,0,4,0]",2,0,0,126,,0,03/29/2022,BCDA,BCDA,BCAD,ABCD
10049,2,4410aui,63,130,44,Helpful vs Selfish,Conflicted,Selfish,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (5, 2) - Selfish<br>Reject:   (1, 4) - Helpful<br><br>Response Phase<br>Helpful vs Selfish:<br>Table A: (1, 5)<br>Table B: (5, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: -2, <br>Outcome Disparity: 3",diamond-x,"hsla(296, 65%, 70%, 0.85)","hsla(296, 65%, 50%, 0.85)",Purple Circle,Competitive Avatar,"(1, -1)",3,1,5,2,1,4,1,4,5,2,1,5,5,1,2,4,-2,3,-4,2,-3,-4,4,-4,3,4,12,12,296.57,135.0,315.0,0.8944,0.875,18,2,1,"""11""",DD,ZK,1,0.495,0,0.145,EO,OOO,HHH,1,0.0,0.5,"[1,1,1,1]",0,0,0,126,,0,03/29/2022,BCDA,BCDA,BCAD,ABCD
10050,2,4410aui,63,131,44,Helpful vs Selfish,Conflicted,Selfish,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (5, 2) - Selfish<br>Reject:   (1, 4) - Helpful<br><br>Response Phase<br>Helpful vs Selfish:<br>Table A: (1, 5)<br>Table B: (5, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: -2, <br>Outcome Disparity: 3",diamond-x,"hsla(296, 65%, 70%, 0.85)","hsla(296, 65%, 50%, 0.85)",Purple Circle,Competitive Avatar,"(1, -1)",3,1,5,2,1,4,1,4,5,2,1,5,5,1,3,4,-2,3,-4,2,-3,-4,4,-4,3,4,12,12,296.57,135.0,315.0,0.8944,0.875,157,10,3,"""01""",UD,ZK,1,0.691,0,0.94,EO,OOO,HHH,1,0.0,0.5,"[1,1,1,1]",0,0,0,126,,0,03/29/2022,BCDA,BCDA,BCAD,ABCD
10051,2,4410aui,63,132,44,Helpful vs Selfish,Conflicted,Selfish,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (5, 2) - Selfish<br>Reject:   (1, 4) - Helpful<br><br>Response Phase<br>Helpful vs Selfish:<br>Table A: (1, 5)<br>Table B: (5, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: -2, <br>Outcome Disparity: 3",diamond-x,"hsla(296, 65%, 70%, 0.85)","hsla(296, 65%, 50%, 0.85)",Purple Circle,Competitive Avatar,"(1, -1)",3,1,5,2,1,4,1,4,5,2,1,5,5,1,4,4,-2,3,-4,2,-3,-4,4,-4,3,4,12,12,296.57,135.0,315.0,0.8944,0.875,121,8,2,"""11""",DD,ZK,1,1.156,0,0.047,EO,OOO,HHH,1,0.0,0.667,"[0,0,4,0]",2,0,0,126,,0,03/29/2022,BCDA,BCDA,BCAD,ABCD
10052,2,4410aui,63,133,45,Helpful vs Selfish,Borderline,Selfish,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (4, 1) - Selfish<br>Reject:   (2, 5) - Helpful<br><br>Response Phase<br>Gainful vs Masochistic:<br>Table A: (5, 3)<br>Table B: (1, 3)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 3",diamond,"hsla(333, 65%, 70%, 0.85)","hsla(333, 65%, 50%, 0.85)",Purple Circle,Competitive Avatar,"(1, -1)",3,1,4,1,2,5,2,5,4,1,5,3,1,3,2,2,-4,3,-2,4,-3,4,0,2,3,-2,12,12,333.43,0.0,180.0,0.6852,0.1667,48,3,1,"""10""",DU,AK,1,1.056,0,0.305,EO,OPP,HHH,1,0.0,0.5,"[1,1,1,1]",0,1,1,126,,0,03/29/2022,BCDA,BCDA,BCAD,ABCD
10053,2,4410aui,63,134,45,Helpful vs Selfish,Borderline,Selfish,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (4, 1) - Selfish<br>Reject:   (2, 5) - Helpful<br><br>Response Phase<br>Gainful vs Masochistic:<br>Table A: (5, 3)<br>Table B: (1, 3)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 3",diamond,"hsla(333, 65%, 70%, 0.85)","hsla(333, 65%, 50%, 0.85)",Purple Circle,Competitive Avatar,"(1, -1)",3,1,4,1,2,5,2,5,4,1,5,3,1,3,3,2,-4,3,-2,4,-3,4,0,2,3,-2,12,12,333.43,0.0,180.0,0.3148,0.8333,116,8,3,"""10""",DD,ZK,0,1.553,0,0.705,ET,OPP,HHH,1,0.0,0.167,"[2,2,0,0]",1,0,0,126,,0,03/29/2022,BCDA,BCDA,BCAD,ABCD
10054,2,4410aui,63,135,45,Helpful vs Selfish,Borderline,Selfish,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (4, 1) - Selfish<br>Reject:   (2, 5) - Helpful<br><br>Response Phase<br>Gainful vs Masochistic:<br>Table A: (5, 3)<br>Table B: (1, 3)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 3",diamond,"hsla(333, 65%, 70%, 0.85)","hsla(333, 65%, 50%, 0.85)",Purple Circle,Competitive Avatar,"(1, -1)",3,1,4,1,2,5,2,5,4,1,5,3,1,3,4,2,-4,3,-2,4,-3,4,0,2,3,-2,12,12,333.43,0.0,180.0,0.3148,0.8333,112,7,2,"""00""",UD,ZK,0,2.728,0,1.502,ET,OPP,HHH,1,0.0,0.167,"[2,2,0,0]",1,1,0,126,,0,03/29/2022,BCDA,BCDA,BCAD,ABCD
10055,2,4410aui,63,136,46,Helpful vs Selfish,Aligned,Selfish,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (4, 1) - Selfish<br>Reject:   (2, 5) - Helpful<br><br>Response Phase<br>Win-win vs Malicious:<br>Table A: (5, 5)<br>Table B: (1, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 3",diamond-cross,"hsla(333, 65%, 70%, 0.85)","hsla(333, 65%, 50%, 0.85)",Purple Circle,Competitive Avatar,"(1, -1)",3,1,4,1,2,5,2,5,4,1,5,5,1,1,2,2,-4,3,-2,4,-3,4,4,0,3,0,12,12,333.43,45.0,225.0,0.7273,0.5,109,7,2,"""10""",DU,AK,1,1.892,0,2.271,EO,OOO,HHH,1,0.0,0.5,"[1,1,1,1]",0,0,0,126,,0,03/29/2022,BCDA,BCDA,BCAD,ABCD
10056,2,4410aui,63,137,46,Helpful vs Selfish,Aligned,Selfish,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (4, 1) - Selfish<br>Reject:   (2, 5) - Helpful<br><br>Response Phase<br>Win-win vs Malicious:<br>Table A: (5, 5)<br>Table B: (1, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 3",diamond-cross,"hsla(333, 65%, 70%, 0.85)","hsla(333, 65%, 50%, 0.85)",Purple Circle,Competitive Avatar,"(1, -1)",3,1,4,1,2,5,2,5,4,1,5,5,1,1,3,2,-4,3,-2,4,-3,4,4,0,3,0,12,12,333.43,45.0,225.0,0.7273,0.5,134,9,3,"""11""",DD,ZK,1,0.894,0,0.144,EO,OOO,HHH,1,0.0,0.5,"[1,1,1,1]",0,0,0,126,,0,03/29/2022,BCDA,BCDA,BCAD,ABCD
10057,2,4410aui,63,138,46,Helpful vs Selfish,Aligned,Selfish,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (4, 1) - Selfish<br>Reject:   (2, 5) - Helpful<br><br>Response Phase<br>Win-win vs Malicious:<br>Table A: (5, 5)<br>Table B: (1, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 3",diamond-cross,"hsla(333, 65%, 70%, 0.85)","hsla(333, 65%, 50%, 0.85)",Purple Circle,Competitive Avatar,"(1, -1)",3,1,4,1,2,5,2,5,4,1,5,5,1,1,4,2,-4,3,-2,4,-3,4,4,0,3,0,12,12,333.43,45.0,225.0,0.7273,0.5,31,2,1,"""00""",UU,AK,1,13.907,0,0.544,EO,OOO,HHH,1,0.0,0.667,"[0,0,4,0]",2,0,0,126,,0,03/29/2022,BCDA,BCDA,BCAD,ABCD
10058,2,4410aui,63,139,47,Helpful vs Selfish,Borderline,Selfish,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (4, 1) - Selfish<br>Reject:   (2, 5) - Helpful<br><br>Response Phase<br>Benevolent vs Sadistic:<br>Table A: (3, 5)<br>Table B: (3, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 3",diamond,"hsla(333, 65%, 70%, 0.85)","hsla(333, 65%, 50%, 0.85)",Purple Circle,Competitive Avatar,"(1, -1)",3,1,4,1,2,5,2,5,4,1,3,5,3,1,2,2,-4,3,-2,4,-3,0,4,-2,3,2,12,12,333.43,90.0,270.0,0.7941,0.8333,86,6,3,"""00""",UU,AK,1,0.925,0,0.153,EO,POO,HHH,1,0.0,0.5,"[1,1,1,1]",0,0,0,126,,0,03/29/2022,BCDA,BCDA,BCAD,ABCD
10059,2,4410aui,63,140,47,Helpful vs Selfish,Borderline,Selfish,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (4, 1) - Selfish<br>Reject:   (2, 5) - Helpful<br><br>Response Phase<br>Benevolent vs Sadistic:<br>Table A: (3, 5)<br>Table B: (3, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 3",diamond,"hsla(333, 65%, 70%, 0.85)","hsla(333, 65%, 50%, 0.85)",Purple Circle,Competitive Avatar,"(1, -1)",3,1,4,1,2,5,2,5,4,1,3,5,3,1,3,2,-4,3,-2,4,-3,0,4,-2,3,2,12,12,333.43,90.0,270.0,0.7941,0.8333,75,5,2,"""01""",UD,ZK,1,0.854,0,0.622,EO,POO,HHH,1,0.0,0.5,"[1,1,1,1]",0,0,0,126,,0,03/29/2022,BCDA,BCDA,BCAD,ABCD
10060,2,4410aui,63,141,47,Helpful vs Selfish,Borderline,Selfish,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (4, 1) - Selfish<br>Reject:   (2, 5) - Helpful<br><br>Response Phase<br>Benevolent vs Sadistic:<br>Table A: (3, 5)<br>Table B: (3, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 3",diamond,"hsla(333, 65%, 70%, 0.85)","hsla(333, 65%, 50%, 0.85)",Purple Circle,Competitive Avatar,"(1, -1)",3,1,4,1,2,5,2,5,4,1,3,5,3,1,4,2,-4,3,-2,4,-3,0,4,-2,3,2,12,12,333.43,90.0,270.0,0.2059,0.1667,71,5,1,"""01""",UU,AK,0,9.113,0,0.671,ET,POO,HHH,1,0.0,0.167,"[2,2,0,0]",1,0,0,126,,0,03/29/2022,BCDA,BCDA,BCAD,ABCD
10061,2,4410aui,63,142,48,Helpful vs Selfish,Conflicted,Selfish,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (4, 1) - Selfish<br>Reject:   (2, 5) - Helpful<br><br>Response Phase<br>Helpful vs Selfish:<br>Table A: (1, 5)<br>Table B: (5, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 3",diamond-x,"hsla(333, 65%, 70%, 0.85)","hsla(333, 65%, 50%, 0.85)",Purple Circle,Competitive Avatar,"(1, -1)",3,1,4,1,2,5,2,5,4,1,1,5,5,1,2,2,-4,3,-2,4,-3,-4,4,-4,3,4,12,12,333.43,135.0,315.0,0.9167,0.875,46,3,2,"""11""",DD,ZK,1,0.535,0,0.243,EO,OOO,HHH,1,0.0,0.5,"[1,1,1,1]",0,0,0,126,,0,03/29/2022,BCDA,BCDA,BCAD,ABCD
10062,2,4410aui,63,143,48,Helpful vs Selfish,Conflicted,Selfish,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (4, 1) - Selfish<br>Reject:   (2, 5) - Helpful<br><br>Response Phase<br>Helpful vs Selfish:<br>Table A: (1, 5)<br>Table B: (5, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 3",diamond-x,"hsla(333, 65%, 70%, 0.85)","hsla(333, 65%, 50%, 0.85)",Purple Circle,Competitive Avatar,"(1, -1)",3,1,4,1,2,5,2,5,4,1,1,5,5,1,3,2,-4,3,-2,4,-3,-4,4,-4,3,4,12,12,333.43,135.0,315.0,0.9167,0.875,58,4,3,"""10""",DU,AK,1,1.621,0,0.068,EO,OOO,HHH,1,0.0,0.5,"[1,1,1,1]",0,0,0,126,,0,03/29/2022,BCDA,BCDA,BCAD,ABCD
10063,2,4410aui,63,144,48,Helpful vs Selfish,Conflicted,Selfish,"Competitive Avatar:<br>Value for Self: 1<br>Value for Other: -1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (4, 1) - Selfish<br>Reject:   (2, 5) - Helpful<br><br>Response Phase<br>Helpful vs Selfish:<br>Table A: (1, 5)<br>Table B: (5, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 3",diamond-x,"hsla(333, 65%, 70%, 0.85)","hsla(333, 65%, 50%, 0.85)",Purple Circle,Competitive Avatar,"(1, -1)",3,1,4,1,2,5,2,5,4,1,1,5,5,1,4,2,-4,3,-2,4,-3,-4,4,-4,3,4,12,12,333.43,135.0,315.0,0.9167,0.875,24,2,1,"""10""",DU,AK,1,0.801,0,0.476,EO,OOO,HHH,1,0.0,0.667,"[0,0,4,0]",2,0,0,126,,0,03/29/2022,BCDA,BCDA,BCAD,ABCD
10064,2,4410aui,63,145,49,Win-win vs Malicious,Borderline,Malicious,"Masochistic Avatar:<br>Value for Self: -1<br>Value for Other: 0<br><br>Observation Phase<br>Win-win vs Malicious:<br>Choice:  (1, 2) - Malicious<br>Reject:   (5, 4) - Win-win<br><br>Response Phase<br>Gainful vs Masochistic:<br>Table A: (5, 3)<br>Table B: (1, 3)<br><br>Payoff Dimensions: <br>Payoff Difference Self: -4, <br>Payoff Difference Other: -2, <br>Outcome Disparity: -1",star-triangle-up,"hsla(206, 65%, 70%, 0.85)","hsla(206, 65%, 50%, 0.85)",Blue Cross,Masochistic Avatar,"(-1, 0)",4,1,1,2,5,4,5,4,1,2,5,3,1,3,3,-4,-2,-1,4,2,1,4,0,2,-1,-2,12,12,206.57,0.0,180.0,0.1121,0.25,127,8,1,"""10""",DD,ZJ,0,2.487,1,1.578,AT,X,X,X,0.5,0.5,"[1,1,1,1]",0,0,0,126,,0,03/29/2022,BCDA,BCDA,BCAD,ABCD
10065,2,4410aui,63,146,50,Win-win vs Malicious,Aligned,Malicious,"Masochistic Avatar:<br>Value for Self: -1<br>Value for Other: 0<br><br>Observation Phase<br>Win-win vs Malicious:<br>Choice:  (1, 2) - Malicious<br>Reject:   (5, 4) - Win-win<br><br>Response Phase<br>Win-win vs Malicious:<br>Table A: (5, 5)<br>Table B: (1, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: -4, <br>Payoff Difference Other: -2, <br>Outcome Disparity: -1",star-square,"hsla(206, 65%, 70%, 0.85)","hsla(206, 65%, 50%, 0.85)",Blue Cross,Masochistic Avatar,"(-1, 0)",4,1,1,2,5,4,5,4,1,2,5,5,1,1,3,-4,-2,-1,4,2,1,4,4,0,-1,0,12,12,206.57,45.0,225.0,0.8944,0.5,2,1,1,"""01""",UD,ZK,1,2.026,0,1.184,EO,X,X,X,0.5,0.5,"[1,1,1,1]",0,0,0,126,,0,03/29/2022,BCDA,BCDA,BCAD,ABCD
10066,2,4410aui,63,147,51,Win-win vs Malicious,Borderline,Malicious,"Masochistic Avatar:<br>Value for Self: -1<br>Value for Other: 0<br><br>Observation Phase<br>Win-win vs Malicious:<br>Choice:  (1, 2) - Malicious<br>Reject:   (5, 4) - Win-win<br><br>Response Phase<br>Benevolent vs Sadistic:<br>Table A: (3, 5)<br>Table B: (3, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: -4, <br>Payoff Difference Other: -2, <br>Outcome Disparity: -1",star-triangle-up,"hsla(206, 65%, 70%, 0.85)","hsla(206, 65%, 50%, 0.85)",Blue Cross,Masochistic Avatar,"(-1, 0)",4,1,1,2,5,4,5,4,1,2,3,5,3,1,3,-4,-2,-1,4,2,1,0,4,-2,-1,2,12,12,206.57,90.0,270.0,0.6444,0.25,37,3,1,"""01""",UD,ZK,1,1.899,0,0.274,EO,X,X,X,0.5,0.5,"[1,1,1,1]",0,0,0,126,,0,03/29/2022,BCDA,BCDA,BCAD,ABCD
10067,2,4410aui,63,148,52,Win-win vs Malicious,Conflicted,Malicious,"Masochistic Avatar:<br>Value for Self: -1<br>Value for Other: 0<br><br>Observation Phase<br>Win-win vs Malicious:<br>Choice:  (1, 2) - Malicious<br>Reject:   (5, 4) - Win-win<br><br>Response Phase<br>Helpful vs Selfish:<br>Table A: (1, 5)<br>Table B: (5, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: -4, <br>Payoff Difference Other: -2, <br>Outcome Disparity: -1",star-diamond,"hsla(206, 65%, 70%, 0.85)","hsla(206, 65%, 50%, 0.85)",Blue Cross,Masochistic Avatar,"(-1, 0)",4,1,1,2,5,4,5,4,1,2,1,5,5,1,3,-4,-2,-1,4,2,1,-4,4,-4,-1,4,12,12,206.57,135.0,315.0,0.3944,0.375,91,6,1,"""01""",UD,ZK,1,3.753,0,0.105,EO,X,X,X,0.5,0.5,"[1,1,1,1]",0,0,0,126,,0,03/29/2022,BCDA,BCDA,BCAD,ABCD
10068,2,4410aui,63,149,53,Win-win vs Malicious,Borderline,Malicious,"Masochistic Avatar:<br>Value for Self: -1<br>Value for Other: 0<br><br>Observation Phase<br>Win-win vs Malicious:<br>Choice:  (2, 1) - Malicious<br>Reject:   (4, 5) - Win-win<br><br>Response Phase<br>Gainful vs Masochistic:<br>Table A: (5, 3)<br>Table B: (1, 3)<br><br>Payoff Dimensions: <br>Payoff Difference Self: -2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 1",star-triangle-up,"hsla(243, 65%, 70%, 0.85)","hsla(243, 65%, 50%, 0.85)",Blue Cross,Masochistic Avatar,"(-1, 0)",4,1,2,1,4,5,4,5,2,1,5,3,1,3,3,-2,-4,1,2,4,-1,4,0,2,1,-2,12,12,243.43,0.0,180.0,0.2059,0.75,94,6,1,"""11""",DU,AK,0,2.178,0,0.075,ET,X,X,X,0.5,0.167,"[2,2,0,0]",1,0,0,126,,0,03/29/2022,BCDA,BCDA,BCAD,ABCD
10069,2,4410aui,63,150,54,Win-win vs Malicious,Aligned,Malicious,"Masochistic Avatar:<br>Value for Self: -1<br>Value for Other: 0<br><br>Observation Phase<br>Win-win vs Malicious:<br>Choice:  (2, 1) - Malicious<br>Reject:   (4, 5) - Win-win<br><br>Response Phase<br>Win-win vs Malicious:<br>Table A: (5, 5)<br>Table B: (1, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: -2, <br>Payoff Difference Other: -4, <br>Outcome Disparity: 1",star-square,"hsla(243, 65%, 70%, 0.85)","hsla(243, 65%, 50%, 0.85)",Blue Cross,Masochistic Avatar,"(-1, 0)",4,1,2,1,4,5,4,5,2,1,5,5,1,1,3,-2,-4,1,2,4,-1,4,4,0,1,0,12,12,243.43,45.0,225.0,0.9167,0.5,147,10,1,"""10""",DU,AK,1,0.703,0,0.027,EO,X,X,X,0.5,0.5,"[1,1,1,1]",0,0,0,126,,0,03/29/2022,BCDA,BCDA,BCAD,ABCD
